,id,neighbourhood_cleansed
18175,740515669821572646,Palacio
18176,740539279582716725,Orcasur
18177,740600675949449223,Recoletos
18178,740616990047263822,Puerta del Angel
18179,740953315804196384,Justicia
18180,740974226058147125,Recoletos
18181,740978927983135947,Numancia
18182,741024504238496443,Embajadores
18183,741032015444168789,Universidad
18184,741052749751923950,Sol
18185,741052847883738627,Sol
18186,741073044881896166,Embajadores
18187,741089674329591694,Universidad
18188,741115114967284775,Lista
18189,741157368686068716,Valdefuentes
18190,741177848960041725,Sol
18191,741196867344614807,Embajadores
18192,741201619353854017,Puerta del Angel
18193,741206291093642281,Embajadores
18194,741272659410625187,Palacio
18195,741293814473439791,Zofío
18196,741305707431462007,Palacio
18197,741318773205069816,Guindalera
18198,741385658240151629,Canillas
18199,741417854595380505,Sol
18200,741659976867981285,Argüelles
18201,741662450068993281,Rejas
18202,741696768837125035,Canillas
18203,741727442206908871,Berruguete
18204,741740529326895518,Justicia
18205,741762064047479579,Jerónimos
18206,741778922019290074,Palacio
18207,741779116176182569,Universidad
18208,741786487793544258,Embajadores
18209,741787608082708805,Universidad
18210,741787873029861735,Universidad
18211,741788153140303135,Justicia
18212,741788458576710875,Embajadores
18213,741789987521763829,Palacio
18214,741791462432523727,San Isidro
18215,741987182107801745,Embajadores
18216,741991187405225593,Justicia
18217,742387077022694190,Recoletos
18218,742446580111195668,Ibiza
18219,742447230889507354,Lista
18220,742463086470094012,Puerta del Angel
18221,742506441960304692,Justicia
18222,742533504106741714,Embajadores
18223,742574053285336807,Goya
18224,742590318753080305,Trafalgar
18225,742597028536068873,Goya
18226,742600788928804131,Universidad
18227,742647678896607606,Nueva España
18228,742706721212368287,Chopera
18229,742749913594836042,Canillas
18230,743009011280342124,Embajadores
18231,743082350511313140,Cortes
18232,743137843795965365,Cuatro Caminos
18233,743160593837479172,Embajadores
18234,743187175209539080,Justicia
18235,743331940545492517,Embajadores
18236,743347656790385479,Canillas
18237,743398494037088690,Almagro
18238,743538744115605734,San Andrés
18239,743558869606652202,Valdezarza
18240,743924285209623552,Rejas
18241,743925348122101227,Quintana
18242,744005210080743389,Hellín
18243,744085662511261561,Ibiza
18244,744104369814163777,Berruguete
18245,744105882375056385,Palacio
18246,744118031087281995,Palacio
18247,744128870645400340,Apostol Santiago
18248,744168283191639751,Embajadores
18249,744215348917990668,Puerta del Angel
18250,744217375269698333,Recoletos
18251,744240279334283403,Embajadores
18252,744289127230845511,Apostol Santiago
18253,744289210204318573,Apostol Santiago
18254,744312524167938021,Apostol Santiago
18255,744572910584893988,Estrella
18256,744582588649661918,Estrella
18257,744583798929154419,Valdefuentes
18258,744603561762354477,Simancas
18259,744621420882676722,Palos de Moguer
18260,744662883004458870,Goya
18261,744689499709043654,Cortes
18262,744725089393468780,Arapiles
18263,744772120557200179,Acacias
18264,744775884881687861,Embajadores
18265,744780913809727054,Adelfas
18266,744781790233598871,Universidad
18267,744808061680707710,Valdezarza
18268,744830675170664844,Universidad
18269,744861682049250871,Goya
18270,744865540898445597,Palacio
18271,744914146881724028,Los Rosales
18272,744920037200484629,Pinar del Rey
18273,744948878673895840,Embajadores
18274,745030909281710953,Rios Rosas
18275,745294991959992327,Palacio
18276,745301284055302103,Universidad
18277,745356639876253987,Valdeacederas
18278,745357430741638105,Valdezarza
18279,745359224523119723,Embajadores
18280,745360089177979182,Vista Alegre
18281,745398381582090260,Vista Alegre
18282,745406550522758828,Embajadores
18283,745407539073393336,Sol
18284,745409828572468869,Embajadores
18285,745441512723400498,Puerta del Angel
18286,745483191214010962,Palacio
18287,745544766565873961,Trafalgar
18288,745578554413837618,Palacio
18289,745584671123162924,Embajadores
18290,745602128887305369,Trafalgar
18291,745648294228437680,Quintana
18292,745658893454525850,Costillares
18293,745723781378447923,Simancas
18294,745775694782438525,Casa de Campo
18295,745841747423734254,Universidad
18296,746039664594420842,Gaztambide
18297,746062841533978148,Trafalgar
18298,746077400586479254,Palacio
18299,746081961649176972,Lista
18300,746101173223959362,Embajadores
18301,746125045220759965,Palacio
18302,746152039601357021,Sol
18303,746170472665221497,Sol
18304,746180391180216191,Palacio
18305,746244863871176549,Embajadores
18306,746297402208208587,Palacio
18307,746305488900931070,Aguilas
18308,746315408697314534,Sol
18309,746325775523502027,Palacio
18310,746341936747901627,Almagro
18311,746342693076029716,Valverde
18312,746377546898405802,Puerta del Angel
18313,746730426815124236,Embajadores
18314,746776317727696427,Pavones
18315,746782112561906680,Universidad
18316,746787891907870539,Embajadores
18317,746788616089432272,Embajadores
18318,746802997737578937,Pinar del Rey
18319,746815491499509452,Universidad
18320,746831440872754013,Apostol Santiago
18321,746864038824156396,Justicia
18322,746915555522573133,Justicia
18323,746938432352760419,San Andrés
18324,746939545109757833,Canillejas
18325,746940688719175198,Bellas Vistas
18326,746945104372971661,San Andrés
18327,746960162925840510,San Andrés
18328,746967335920015003,Acacias
18329,747009236554071762,Salvador
18330,747012670680388001,Pacífico
18331,747046075840784941,Embajadores
18332,747151525314385581,Sol
18333,747418270225085631,Universidad
18334,747523429190116371,Universidad
18335,747532514176366567,Guindalera
18336,747533193401032417,Guindalera
18337,747533780103617103,Guindalera
18338,747568535760612919,Universidad
18339,747724513952900527,Argüelles
18340,747888410657177432,Canillejas
18341,748239370340922507,Cármenes
18342,748392739923041480,Vallehermoso
18343,748500863805271719,Puerta del Angel
18344,748523841237967216,Palos de Moguer
18345,748613277176266249,Castillejos
18346,749056483784167727,Embajadores
18347,749115725681952608,Almenara
18348,749279825436229226,Cármenes
18349,749296591004141131,Sol
18350,749343980082064531,Sol
18351,749441034371527159,Universidad
18352,749675815930330538,Berruguete
18353,749676208736085363,Cortes
18354,749796661936297974,Orcasur
18355,749845266915751242,Puerta del Angel
18356,749848047423042115,Pacífico
18357,749891646339863226,Palacio
18358,749930035647158429,Cortes
18359,749933381920124485,Palacio
18360,749939533815913601,Ventas
18361,749940356221214047,Almendrales
18362,749944387202007594,San Isidro
18363,750381312182662067,Sol
18364,750384117717322585,Sol
18365,750508363355503747,Sol
18366,750514280396327949,Casco Histórico de Vallecas
18367,750553940556219390,Palacio
18368,750558166895530143,Embajadores
18369,750560470592618163,Rejas
18370,750605865924402121,Costillares
18371,750772979845643029,Justicia
18372,751123997351610650,Quintana
18373,751141959757234448,Lista
18374,751161253466059544,Palacio
18375,751168074314285436,Puerta del Angel
18376,751303070649219042,Universidad
18377,751346042344775322,Casco Histórico de Barajas
18378,751354320810926741,Universidad
18379,751362039916267906,Palacio
18380,751373918403135040,Cortes
18381,751379724690114507,Ciudad Universitaria
18382,751380777788341885,Ibiza
18383,751381840951526169,Hispanoamérica
18384,751391068401643598,Canillas
18385,751407193109537932,Pinar del Rey
18386,751414687265983412,Sol
18387,751432057735818145,Sol
18388,751502413431491843,Peñagrande
18389,751524433848429927,Pacífico
18390,751524672009749082,Pacífico
18391,751561307716834389,Nueva España
18392,751601080605559918,Ciudad Jardín
18393,751602791482242310,Palacio
18394,751893387890381726,Palacio
18395,751938388068330932,Embajadores
18396,751945316552073834,Embajadores
18397,751978523640104386,Trafalgar
18398,752039149334908064,Canillejas
18399,752064377354436747,Pacífico
18400,752108433226649486,Imperial
18401,752308967361507579,Buenavista
18402,752549917021807458,Sol
18403,752636132248315999,Puerta Bonita
18404,752655595577434466,Trafalgar
18405,752661410841595277,Salvador
18406,752691712047628096,Justicia
18407,752705319976410666,Moscardó
18408,752715526221175127,Trafalgar
18409,752718568704520822,Lista
18410,752802833980590013,Opañel
18411,752841923979843902,Niño Jesús
18412,752847238492533103,Delicias
18413,752928619367065335,Imperial
18414,752976483255752075,Argüelles
18415,753331775950904994,Embajadores
18416,753388245514744021,Lucero
18417,753405400383213117,Castillejos
18418,753623464339640129,Canillas
18419,753713291004729992,Ibiza
18420,753844746483868418,Pacífico
18421,754025270589453296,Pilar
18422,754080479547306880,Universidad
18423,754170241767815339,Bellas Vistas
18424,754172435142674049,Lucero
18425,754275864171799122,Palacio
18426,754319301704032582,Casco Histórico de Vallecas
18427,754327588203467923,Embajadores
18428,754437867659587190,Pueblo Nuevo
18429,754485446815937753,San Diego
18430,754768497554381073,Palacio
18431,754776031615571360,Sol
18432,754783849152900264,Justicia
18433,754786755586806079,Universidad
18434,754790969445847603,Justicia
18435,754859158382391618,Pacífico
18436,754866527586530174,Pacífico
18437,754877227938758670,Palacio
18438,754885707622552272,Palacio
18439,754912840999438583,Almagro
18440,754917247512436216,Castillejos
18441,754925240369580472,Castillejos
18442,754928970291760769,Castillejos
18443,754940890315106036,Arapiles
18444,755005377588393244,Numancia
18445,755012302086199633,Puerta del Angel
18446,755067876397816572,Valverde
18447,755082174414449401,Castillejos
18448,755087622578403900,Pueblo Nuevo
18449,755115472714831255,Trafalgar
18450,755138391725481232,Opañel
18451,755187562832470702,Sol
18452,755412887233583802,Lista
18453,755455239409869262,Palacio
18454,755481871434408808,Arapiles
18455,755492593303920569,Trafalgar
18456,755502508203878881,Almenara
18457,755503478394418034,Almagro
18458,755516847855840527,Sol
18459,755579155114411377,Pacífico
18460,755603886973372581,San Isidro
18461,755604725100683770,Lista
18462,755617971975462389,Numancia
18463,755655359202420425,San Isidro
18464,755661936131139274,Palacio
18465,755665003333442897,Rios Rosas
18466,755683831080384499,Sol
18467,755705713624375352,Palacio
18468,755719793274497641,Universidad
18469,755786754158449693,Guindalera
18470,755862272697146865,San Pascual
18471,756097178708186706,Pinar del Rey
18472,756195307869183208,Universidad
18473,756201057298094479,Universidad
18474,756275816455856584,Rios Rosas
18475,756283109677256327,Jerónimos
18476,756287879681598574,Palacio
18477,756299321389651851,Rios Rosas
18478,756308011144017044,Cortes
18479,756310557495927693,Universidad
18480,756340900864090136,Sol
18481,756377533967378460,Quintana
18482,756424327285814521,Recoletos
18483,756567161759468410,Universidad
18484,756576041848491768,Lucero
18485,756587793846039014,Los Rosales
18486,756590663089391321,Valdezarza
18487,756634412537898378,Abrantes
18488,756877048768620201,Quintana
18489,756927518560216757,Universidad
18490,756931696250891867,Sol
18491,756932942859780067,Palacio
18492,756933223671534825,Cortes
18493,756938327215404306,Justicia
18494,756967083462671194,Justicia
18495,756967474169278126,Palacio
18496,756987876730851900,Simancas
18497,756988165395288399,Justicia
18498,757009313187334151,Embajadores
18499,757016684568135760,Argüelles
18500,757019208794100299,Castilla
18501,757020389471686418,Universidad
18502,757044913739928657,Recoletos
18503,757101524536154833,Goya
18504,757121753189021011,Pacífico
18505,757126785021970371,Palacio
18506,757136750375894473,Prosperidad
18507,757149211588970610,Sol
18508,757150296765704562,Vallehermoso
18509,757174411122757038,Vallehermoso
18510,757175335931951546,Orcasur
18511,757212466721313599,Berruguete
18512,757230849067455780,Buenavista
18513,757245262226126958,Sol
18514,757246398394469118,Sol
18515,757246597575744982,Sol
18516,757248669559431133,Embajadores
18517,757371051365936654,Universidad
18518,757673133198002648,Embajadores
18519,757686865002635718,Vallehermoso
18520,757691561099943635,Vallehermoso
18521,757696514914337010,Vallehermoso
18522,757700522737743293,Vallehermoso
18523,757721671278602774,Vista Alegre
18524,757738588399828883,Argüelles
18525,757790127013172621,Quintana
18526,757795159868867707,Embajadores
18527,757831359167136642,Embajadores
18528,757879221056619737,Puerta Bonita
18529,757885482063658187,El Plantío
18530,757915800983574665,Bellas Vistas
18531,757962748348841944,Sol
18532,758004952449186583,Embajadores
18533,758107719344466850,Orcasitas
18534,758409697814620802,Moscardó
18535,758528552033690865,Palacio
18536,758635526898654694,Abrantes
18537,758639775532621707,Palacio
18538,758688763499963878,Embajadores
18539,758727779940231691,Puerta del Angel
18540,758770839663003339,Sol
18541,758773319951166232,Sol
18542,759167452032352582,Cortes
18543,759181671875022790,Embajadores
18544,759226954404293221,Embajadores
18545,759237331061500408,Embajadores
18546,759247955542290034,Lucero
18547,759394380606671871,Fuente del Berro
18548,759419948772454759,Cuatro Caminos
18549,759809970088691075,Trafalgar
18550,759844531657133121,Pacífico
18551,759855527420493817,Los Angeles
18552,759893125450560600,Almendrales
18553,759929390683104169,Cortes
18554,759941977906232596,Valdeacederas
18555,759952415215257123,Almagro
18556,759985289924897680,Castillejos
18557,759998222797381557,Universidad
18558,759998650823946526,Guindalera
18559,760012088362788801,Recoletos
18560,760016559554235368,Sol
18561,760017900571003929,Recoletos
18562,760024305187777509,Cortes
18563,760031142889554626,Canillas
18564,760063202234435454,Puerta del Angel
18565,760066334345833822,Almagro
18566,760072959562514784,Cortes
18567,760080176730764635,Orcasur
18568,760082178916989825,Gaztambide
18569,760092902401877574,Recoletos
18570,760256078746074179,Trafalgar
18571,760295085412233678,Valdeacederas
18572,760301491127159461,Rejas
18573,760532884492573092,Valdeacederas
18574,760546596959006058,Valdeacederas
18575,760587374972973746,Bellas Vistas
18576,760622894781090264,Embajadores
18577,760634214997391770,Pacífico
18578,760670761351939310,Nueva España
18579,760671410203649086,Goya
18580,760736762350912576,Prosperidad
18581,760769365084581130,Valverde
18582,760806944791157233,Bellas Vistas
18583,760822791846954094,Argüelles
18584,760841936602728403,Casco Histórico de Vallecas
18585,760848429118273016,Entrevías
18586,760851979834366837,Universidad
18587,761261866476528079,Simancas
18588,761355468298953639,Entrevías
18589,761356408850458667,Valdeacederas
18590,761368152452666504,Arapiles
18591,761368728116718192,Universidad
18592,761374326407936771,Justicia
18593,761376283188579731,Cortes
18594,761399263938113393,Vista Alegre
18595,761421837685818094,Cortes
18596,761453923132173613,Recoletos
18597,761454757056309488,Embajadores
18598,761518710000767969,Numancia
18599,761521121343082881,Palacio
18600,761538214677653406,Cortes
18601,761547532155143210,Hispanoamérica
18602,761561865490540779,Comillas
18603,761626352220425916,Casco Histórico de Vicálvaro
18604,761638449027126982,Numancia
18605,761653284786141862,Justicia
18606,761663292014652085,Embajadores
18607,761697808779298754,Embajadores
18608,761698480411431221,Sol
18609,761708257335087805,Universidad
18610,761908561970115994,Palomeras Bajas
18611,762026406090337270,Castellana
18612,762028430285150794,Recoletos
18613,762039508043521659,Lista
18614,762046376693962531,Almagro
18615,762051805213123207,Lista
18616,762055831832650376,Lista
18617,762060130385689970,Pinar del Rey
18618,762061549400224130,Lista
18619,762063767291117298,Lista
18620,762063980079185469,San Andrés
18621,762064157630213155,Moscardó
18622,762064580219155493,Los Angeles
18623,762065181045001799,Los Angeles
18624,762065565228367638,Lista
18625,762065760795559410,Los Angeles
18626,762066292012652444,San Andrés
18627,762066834011584324,San Andrés
18628,762067360343889705,Los Angeles
18629,762068939222908479,Lista
18630,762069908906232360,Lista
18631,762070837694582513,Lista
18632,762082114951194354,Arapiles
18633,762116177718021250,Almenara
18634,762125863359182611,Rios Rosas
18635,762151501613536668,Acacias
18636,762220246786490418,Costillares
18637,762222031612564072,Almenara
18638,762225842622666569,Valdefuentes
18639,762229578328223565,Bellas Vistas
18640,762236705704931019,San Juan Bautista
18641,762237475335156202,Adelfas
18642,762251231509918074,Embajadores
18643,762266349255584133,Embajadores
18644,762400693295495299,Justicia
18645,762686992154664484,Universidad
18646,762747804578244934,Sol
18647,762761282454919115,Sol
18648,762808064443630054,Justicia
18649,762830525067239371,Rios Rosas
18650,762844050954238088,Embajadores
18651,762850784728122421,Puerta del Angel
18652,762880410174592447,San Diego
18653,762925047801659905,Canillejas
18654,762929197035481256,Embajadores
18655,762929849174616439,Palos de Moguer
18656,762965468823319273,Universidad
18657,763023428920862616,Puerta del Angel
18658,763042358815962643,Goya
18659,763044850080745507,Argüelles
18660,763055920749207528,Sol
18661,763067470170076672,Lucero
18662,763132915153301245,Pacífico
18663,763199998961688234,Ciudad Jardín
18664,763202286565255218,Universidad
18665,763227195183256752,Embajadores
18666,763355305988147509,Valdeacederas
18667,763485098367769682,Justicia
18668,763524693754532849,Justicia
18669,763538847401437505,Justicia
18670,763547903539228680,Universidad
18671,763552466485021138,Universidad
18672,763562366359464380,Justicia
18673,763570311025172237,Justicia
18674,763576668396906832,Justicia
18675,763579588871240408,Imperial
18676,763609450939116774,Pilar
18677,763618789617403390,Cortes
18678,763622046595716784,Cortes
18679,763623186554663777,Cortes
18680,763627592265677381,Universidad
18681,763667064936630763,Numancia
18682,763756755004491023,Casco Histórico de Barajas
18683,763772249592257560,Sol
18684,763881615397968767,Palacio
18685,764239109946126007,Palos de Moguer
18686,764251181663947736,Almenara
18687,764255556396182370,Almenara
18688,764255963042866468,Almenara
18689,764260393586249764,Almenara
18690,764261515849116317,Almenara
18691,764262921138439840,Almenara
18692,764264097086620673,Almenara
18693,764265263890546654,Almenara
18694,764271715060351558,Almenara
18695,764271954415891300,Canillas
18696,764283081301997684,Embajadores
18697,764333057320008178,Casco Histórico de Vallecas
18698,764338564093225531,San Diego
18699,764388467210196489,El Viso
18700,764531682066173097,Justicia
18701,764548178236761926,Numancia
18702,764699445386709702,Sol
18703,764708318073229193,Moscardó
18704,764959899882076893,Puerta Bonita
18705,765052618974706482,Canillejas
18706,765067423372731605,Cuatro Caminos
18707,765073275365290236,Palos de Moguer
18708,765084289592650067,Valdezarza
18709,765087124598754610,Pacífico
18710,765129722691429920,Butarque
18711,765145768344002773,Rios Rosas
18712,765153322574284764,Ciudad Jardín
18713,765210160753747757,Goya
18714,765241095118745394,Concepción
18715,765241582928000790,Embajadores
18716,765254705496076779,Universidad
18717,765296392776174359,Embajadores
18718,765300886884811627,Embajadores
18719,765581143396289742,Trafalgar
18720,765641620147790417,Palacio
18721,765642968899573112,Palacio
18722,765650486790940262,Opañel
18723,765674928400808664,Berruguete
18724,765693113252946563,Embajadores
18725,765729795504356316,Jerónimos
18726,765746085101011966,Recoletos
18727,765775929924073892,Pueblo Nuevo
18728,765851654061541340,Casa de Campo
18729,765913240450503281,San Isidro
18730,765927840945063210,Sol
18731,765943159131784110,Recoletos
18732,765953689149997957,Universidad
18733,765963425010248296,Vallehermoso
18734,765964773297236521,Legazpi
18735,765978347536489505,Casa de Campo
18736,765993044089212702,Cuatro Caminos
18737,765993070121914764,Justicia
18738,766049220465306790,Argüelles
18739,766347920977401728,Goya
18740,766351246201115308,Almagro
18741,766377809498224309,Universidad
18742,766386416281926211,Berruguete
18743,766388765333618827,Canillejas
18744,766416134205660878,Cuatro Caminos
18745,766423030884644417,Lista
18746,766437990219787231,Castillejos
18747,766442871051201840,Goya
18748,766451570875065190,Berruguete
18749,766535750943565593,Guindalera
18750,766538467987792166,Valdeacederas
18751,766567860204345362,Sol
18752,766606929518765244,Puerta Bonita
18753,766620370119845268,Embajadores
18754,766662694842475071,Embajadores
18755,766708189168530066,Valdeacederas
18756,766727233776514076,Ciudad Jardín
18757,766735654563493641,Ibiza
18758,766747933484707480,Cortes
18759,766763084848115873,Comillas
18760,766862158051600034,Universidad
18761,767013884849512261,Bellas Vistas
18762,767042509071742139,Palacio
18763,767081778357873580,Moscardó
18764,767124488802380714,Sol
18765,767137582981379191,Embajadores
18766,767161701202904374,Embajadores
18767,767182147382674167,Recoletos
18768,767203582868598801,Embajadores
18769,767205878693471285,Sol
18770,767206311522578468,Embajadores
18771,767238463499183769,Universidad
18772,767244227890552562,Castilla
18773,767264865081176650,Marroquina
18774,767278873605449939,Sol
18775,767282102383504748,Embajadores
18776,767284225696616430,Palacio
18777,767286745577715765,Embajadores
18778,767289868042749414,Palacio
18779,767293048189881859,Sol
18780,767317923140908323,Pacífico
18781,767327225913509884,Embajadores
18782,767327235568408655,Universidad
18783,767352176390857406,Embajadores
18784,767368358612280214,Embajadores
18785,767396843131365365,Embajadores
18786,767423922830988273,Justicia
18787,767425327348476333,Moscardó
18788,767473658941688787,Arcos
18789,767478386933876115,Colina
18790,767549512975601731,Pacífico
18791,767807838085556542,Embajadores
18792,767912482118971630,Castellana
18793,767944398465307033,Jerónimos
18794,768031516412108390,Alameda de Osuna
18795,768042639992874178,Puerta del Angel
18796,768140914880407852,Universidad
18797,768173725927880162,Casco Histórico de Vallecas
18798,768210375365000471,Comillas
18799,768217454691829279,Cuatro Caminos
18800,768470847012760653,Embajadores
18801,768503451006128554,Pueblo Nuevo
18802,768633655785784613,Justicia
18803,768695919767169194,Puerta del Angel
18804,768713918218861443,Sol
18805,768831351207151328,La Paz
18806,768852851740664356,Universidad
18807,768889971303479100,Sol
18808,768916918951987813,Sol
18809,768925318061641546,Sol
18810,768934338001571433,Sol
18811,768943310902911826,Sol
18812,768954000079935603,Sol
18813,768954444031859001,Sol
18814,768981269412184800,Sol
18815,768987447443502806,Sol
18816,769019922914511157,Sol
18817,769029568557906372,Sol
18818,769036881375912124,Sol
18819,769048250568458050,Sol
18820,769280891188661473,Sol
18821,769484119229144604,Vista Alegre
18822,769511322264063363,Universidad
18823,769565668223089088,Embajadores
18824,769985967243820261,Opañel
18825,769999953363449712,Opañel
18826,770012069054464152,Embajadores
18827,770057025132148621,Justicia
18828,770084133862622249,Embajadores
18829,770090664661716950,Pacífico
18830,770109328320561936,Sol
18831,770112609852099634,Sol
18832,770140716191378550,Almagro
18833,770190329454365514,Salvador
18834,770319953405103802,Universidad
18835,770354358494484553,Justicia
18836,770386641526375581,Goya
18837,770479807076257638,Trafalgar
18838,770707924261213057,Recoletos
18839,770717666747900046,Embajadores
18840,770755408202338329,San Isidro
18841,770797491972508908,Jerónimos
18842,770799778279731017,Palos de Moguer
18843,770804778174448545,Niño Jesús
18844,770807856340797053,Almendrales
18845,770823401219382649,Sol
18846,770824873492415145,Sol
18847,770827607443770949,Sol
18848,770833391250089719,Rios Rosas
18849,770835763049691691,Rios Rosas
18850,770898195193442126,Embajadores
18851,770946384311017538,Palacio
18852,770947970142993346,Recoletos
18853,770952711721653101,Arcos
18854,771013603509616567,Almendrales
18855,771110705359095590,Canillas
18856,771125839939656831,Canillas
18857,771162993307652601,Trafalgar
18858,771172357661574741,Pacífico
18859,771404217979761465,Opañel
18860,771444261734906757,Justicia
18861,771446865052976686,San Isidro
18862,771449911538064827,Ventas
18863,771452434691749560,Embajadores
18864,771475764659099571,Ibiza
18865,771510950390806891,Salvador
18866,771540301336666064,Embajadores
18867,771551626281396323,Universidad
18868,771573086273243288,Canillejas
18869,771585942111314161,Sol
18870,771654129503865483,Puerta Bonita
18871,771727161479508930,Almendrales
18872,771764457291094992,Universidad
18873,771774842045112405,Trafalgar
18874,771800945804954210,Cortes
18875,771819175344799933,Comillas
18876,772198655106421982,Palacio
18877,772226727955409398,Universidad
18878,772238867097426696,Valdeacederas
18879,772268979288569370,Entrevías
18880,772328406894200171,Universidad
18881,772334925273510242,Pacífico
18882,772336703003136158,Universidad
18883,772369685416253564,Palacio
18884,772382998227834193,Palacio
18885,772395143724636104,Guindalera
18886,772419805935253218,Justicia
18887,772424802798672009,Goya
18888,772431596863649716,Imperial
18889,772443692281218661,San Diego
18890,772457900535390687,Pacífico
18891,772462899117457055,Palacio
18892,772486132628190924,Sol
18893,772487445925391345,Trafalgar
18894,772512938793375525,San Isidro
18895,772542974039383251,Cortes
18896,772553691012516981,Recoletos
18897,772561777885161912,Palacio
18898,772564681859479322,Universidad
18899,772577593389978328,Trafalgar
18900,772858186559842449,Media Legua
18901,772863644301439636,Embajadores
18902,772896967695345915,Abrantes
18903,772918784705640505,Sol
18904,772928303262984347,Jerónimos
18905,772933142244240034,Embajadores
18906,772944083339194383,Pacífico
18907,772961460806033852,Cármenes
18908,772963446213481398,Jerónimos
18909,772977062548885252,Costillares
18910,773017193022679123,Universidad
18911,773017926764598871,Goya
18912,773024677689433287,Orcasitas
18913,773075329538197675,Canillejas
18914,773120749604490244,Pueblo Nuevo
18915,773121968221838380,Embajadores
18916,773163579639779307,Sol
18917,773177817337209769,Comillas
18918,773300241652587754,Orcasitas
18919,773586709758415850,Sol
18920,773622955883290385,Embajadores
18921,773651022710904021,Guindalera
18922,773668662238677053,Universidad
18923,773672591183702095,Universidad
18924,773737413206579935,Embajadores
18925,773863019340335543,Justicia
18926,773887538404399671,Castillejos
18927,773901232093377085,Vallehermoso
18928,774353905650622785,Sol
18929,774424579458925954,Casco Histórico de Barajas
18930,774533771831214051,Gaztambide
18931,774587775107491313,Palacio
18932,774588845588789179,Puerta del Angel
18933,774612721950087434,Universidad
18934,774658959165662198,Hispanoamérica
18935,774694753106333636,Pacífico
18936,775036319133089598,Ventas
18937,775052581543387272,Arapiles
18938,775092895873362686,Chopera
18939,775103840627219824,Universidad
18940,775109386121224343,Cortes
18941,775114449662955857,Justicia
18942,775126555459033508,Pueblo Nuevo
18943,775134534961963840,Campamento
18944,775143742161167772,Ventas
18945,775143843336308394,Cuatro Caminos
18946,775149307397944389,Almendrales
18947,775195315448980914,Palos de Moguer
18948,775243787923997411,Acacias
18949,775251291234569067,Universidad
18950,775251907236091409,Universidad
18951,775252854213843623,Rejas
18952,775263317590375257,Universidad
18953,775264170708318315,Universidad
18954,775276196223932194,Argüelles
18955,775277529814950466,Trafalgar
18956,775291923482331696,Nueva España
18957,775299284852499260,Argüelles
18958,775304969157188011,Argüelles
18959,775332373827521446,Almenara
18960,775342443477553268,Pacífico
18961,775371730418155468,Zofío
18962,775379014779950676,Justicia
18963,775384097711622506,Moscardó
18964,775431056456120340,Buenavista
18965,775431241926229724,Palacio
18966,775445873870085118,Cármenes
18967,775465516814598365,Cortes
18968,775474904410300828,Moscardó
18969,775495445906853528,Zofío
18970,775545876384597430,Zofío
18971,775818193800947397,Vallehermoso
18972,775885039649109686,Justicia
18973,776006859289639478,Rejas
18974,776013129101481332,Justicia
18975,776032344620960230,Aluche
18976,776055498985481350,Guindalera
18977,776080082613171958,San Diego
18978,776091883320153157,Piovera
18979,776158348684369875,Embajadores
18980,776169629364230709,Universidad
18981,776189171739258751,Universidad
18982,776200656583349351,Palacio
18983,776204114446839365,Justicia
18984,776206677529931962,Embajadores
18985,776212377401247565,Embajadores
18986,776216275139320924,Embajadores
18987,776223665689652034,Embajadores
18988,776280138936872858,Bellas Vistas
18989,776357149403107139,Embajadores
18990,776439728615820401,Embajadores
18991,776545953636805152,Embajadores
18992,776601264338350084,Palomeras Bajas
18993,776606825663134578,Recoletos
18994,776608888898359232,Casa de Campo
18995,776613221288533329,Almendrales
18996,776616418188701468,Trafalgar
18997,776668842344313105,Aluche
18998,776669725495510773,Ibiza
18999,776673424868000316,Timón
19000,776684127767052912,Numancia
19001,776689898761354137,Universidad
19002,776703959418201119,Justicia
19003,776704036045678276,Justicia
19004,776706737917321436,Embajadores
19005,776716646318333204,Justicia
19006,776718187810335261,Cortes
19007,776726917395556053,Universidad
19008,776750470380648572,Ibiza
19009,776758812788727220,Trafalgar
19010,776764496034480429,Numancia
19011,776820949218836789,Valdefuentes
19012,776881963098012430,Canillejas
19013,777184389078448579,Universidad
19014,777239235783651191,Abrantes
19015,777319008938249461,Justicia
19016,777432092919579651,Bellas Vistas
19017,777442940722746442,Embajadores
19018,777488815601651762,Rejas
19019,777544720378668606,Embajadores
19020,777598813165141906,Almenara
19021,777614844936768359,Pueblo Nuevo
19022,777620604812011781,Embajadores
19023,777635099147040753,Justicia
19024,777692457642100136,Almenara
19025,777901455290049287,Palomeras Bajas
19026,777901588199992029,Numancia
19027,777901724142489578,Numancia
19028,777902248131584817,Numancia
19029,777928890616781603,Guindalera
19030,777960158549604178,Sol
19031,777973777131700452,Niño Jesús
19032,777976798204985573,Imperial
19033,778008918047587066,Numancia
19034,778043196253758625,Embajadores
19035,778057932959720954,Valdeacederas
19036,778060993880594120,Universidad
19037,778084384319776707,Ibiza
19038,778089935899160341,Palacio
19039,778104574555384238,Cortes
19040,778119526287738484,Costillares
19041,778192844764299891,Universidad
19042,778194844814022880,Sol
19043,778202158740346355,Goya
19044,778247297112519483,Castellana
19045,778359961045661285,Cortes
19046,778373967459569398,Cortes
19047,778379379004943031,Cortes
19048,778404699390354331,Casco Histórico de Barajas
19049,778683921756918529,Trafalgar
19050,778704688953466698,Zofío
19051,778707341633172319,Puerta del Angel
