,id,neighbourhood
5460,25040779,Sol
5461,25361181,Universidad
5465,25047520,Ibiza
5467,25063330,Embajadores
5475,25069846,Puerta del Angel
5479,25072977,Embajadores
5480,25073202,Recoletos
5481,25385023,Opañel
5488,25094836,Sol
5490,25103082,Argüelles
5492,25104318,Orcasur
5496,25398055,Prosperidad
5497,25402090,Pueblo Nuevo
5498,25122371,Puerta Bonita
5499,25128975,Justicia
5501,25153508,Embajadores
5503,25437138,Palos de Moguer
5504,25156920,Bellas Vistas
5506,25441254,Rios Rosas
5507,25173129,Sol
5509,25173330,Legazpi
5510,25447644,Aguilas
5511,25448553,Cuatro Caminos
5512,25173944,Legazpi
5513,25448737,Embajadores
5517,25453414,Universidad
5519,25463501,Universidad
5523,25465197,Trafalgar
5524,25661942,Pacífico
5528,25680915,Embajadores
5529,25509182,Nueva España
5533,25517091,Peñagrande
5534,25523332,Embajadores
5536,25718701,Sol
5537,25538235,Palacio
5538,25737454,Justicia
5539,25761607,Salvador
5540,25554347,Rejas
5542,25555881,Casco Histórico de Vallecas
5546,25571350,Embajadores
5547,25791819,Legazpi
5548,25572293,Universidad
5549,25797831,Justicia
5550,25573281,Universidad
5551,25809329,Universidad
5553,25823763,Embajadores
5554,25606815,Jerónimos
5555,26127509,Palos de Moguer
5559,26162509,Palacio
5563,25842258,Embajadores
5564,25850003,Pacífico
5565,25851859,Universidad
5567,26188830,Recoletos
5568,25853542,Cortes
5571,26213529,Argüelles
5573,26219253,Sol
5578,25877563,Valdefuentes
5580,25887117,Embajadores
5581,26224658,Justicia
5582,25898760,Comillas
5584,25899910,Opañel
5586,26230020,Recoletos
5588,26241209,Embajadores
5589,25901250,Pacífico
5590,26266321,Valdeacederas
5592,26273307,Embajadores
5595,26274187,Costillares
5596,25934289,Puerta del Angel
5598,26279555,Universidad
5599,25939096,Embajadores
5600,26285762,Hispanoamérica
5601,25939631,Pacífico
5603,25945766,Niño Jesús
5605,25955551,Palacio
5607,26295635,Castellana
5610,25966258,Palacio
5612,25968895,Pinar del Rey
5614,26311950,Goya
5615,25991131,Embajadores
5616,25999022,Argüelles
5617,26002097,Embajadores
5619,26314832,Palacio
5620,26002454,Palomeras Sureste
5623,26320230,Arapiles
5624,26019199,Delicias
5625,26322985,Embajadores
5628,26022154,Universidad
5629,26323977,Prosperidad
5631,26325192,Palacio
5632,26024376,Universidad
5633,26328566,Guindalera
5635,26329598,Embajadores
5636,26342138,Universidad
5637,26342152,Universidad
5638,26028942,Justicia
5640,26342160,Universidad
5641,26046732,Embajadores
5642,26342173,Universidad
5643,26342175,Universidad
5644,26049697,Argüelles
5645,26049771,Bellas Vistas
5646,26342192,Universidad
5650,26061086,Embajadores
5652,26061617,Aluche
5654,26071518,Delicias
5661,26359950,Fontarrón
5662,26084187,Universidad
5664,26374262,Cortes
5666,26376301,Universidad
5668,26379046,Rios Rosas
5669,26379208,Recoletos
5670,26094036,Embajadores
5671,26379320,Argüelles
5672,26379511,Justicia
5674,26380024,Embajadores
5675,26386760,Palos de Moguer
5680,26113088,Ciudad Universitaria
5681,26395356,Timón
5683,26405431,Puerta del Angel
5684,26407743,Casco Histórico de Vallecas
5685,26118300,Ciudad Jardín
5686,26408412,Embajadores
5689,26410862,Embajadores
5690,26126278,Trafalgar
5692,26480116,Valdefuentes
5693,26416522,Justicia
5695,26417062,Universidad
5697,26489005,Palacio
5698,26423501,Trafalgar
5699,26490596,Universidad
5703,26435005,El Viso
5706,26437376,Embajadores
5708,26442547,Sol
5710,26445267,Imperial
5712,26445812,Justicia
5714,26462507,Almenara
5716,26518718,Universidad
5723,26530619,Castellana
5726,26471683,Justicia
5727,26533079,Universidad
5728,26480104,Ciudad Jardín
5729,26533986,Sol
5731,26771360,Pacífico
5733,26775195,Goya
5735,26792546,Palacio
5736,26547432,Cortes
5739,26800184,Embajadores
5740,26550190,Palos de Moguer
5741,26803926,Acacias
5742,26550694,Cármenes
5743,26806152,Embajadores
5744,26551197,Recoletos
5745,26808935,San Fermín
5746,26556405,Vallehermoso
5747,26809818,Lista
5748,26558166,Palacio
5749,26810169,Pinar del Rey
5751,26814776,Guindalera
5754,26820244,Embajadores
5756,26826102,Guindalera
5758,26830349,Universidad
5763,26840108,Acacias
5764,26591408,Palacio
5765,26593251,Bellas Vistas
5766,26844795,Acacias
5768,26593861,Sol
5769,26857807,Universidad
5770,26597228,Justicia
5772,26597841,Lista
5776,26599807,Sol
5777,26601742,Universidad
5778,26611894,Embajadores
5783,26892159,Justicia
5785,26904127,Opañel
5786,26621004,Sol
5788,26628611,Delicias
5790,26908729,Embajadores
5795,26915512,Universidad
5796,26631591,Palos de Moguer
5797,26635994,Goya
5798,26933843,Embajadores
5800,26638091,Embajadores
5803,26939341,Palos de Moguer
5805,26943308,Palos de Moguer
5807,26944931,Justicia
5810,26946206,Palacio
5811,26649955,Cortes
5813,26653068,Castellana
5815,26947331,Pilar
5816,26659887,Castillejos
5817,26951188,Embajadores
5818,26665255,Rejas
5823,26677637,Valdefuentes
5827,26969354,Almenara
5828,26689535,Valdezarza
5831,26690367,Palacio
5832,26986993,Embajadores
5834,26706081,Palacio
5836,26706759,Palacio
5837,26990662,Universidad
5840,26708893,Costillares
5843,26992478,Universidad
5846,26713449,Numancia
5847,27008049,Sol
5849,26715025,Justicia
5850,27020433,Embajadores
5851,26725460,Embajadores
5852,27021442,Justicia
5856,26727937,Justicia
5859,27023118,Justicia
5860,26728651,Almenara
5861,27024250,Rios Rosas
5862,27025972,Embajadores
5863,26749155,Embajadores
5864,27028034,Cortes
5867,27041452,Arapiles
5872,27086601,Universidad
5873,27108117,Berruguete
5878,27119275,Cortes
5880,27130156,Universidad
5882,27133481,Sol
5883,27047777,Universidad
5885,27133915,Sol
5887,27141824,Palos de Moguer
5888,27052854,Palacio
5890,27053569,Embajadores
5891,27151850,Sol
5892,27152672,Sol
5893,27153191,Sol
5894,27054553,Embajadores
5895,27153691,Trafalgar
5897,27153699,Trafalgar
5898,27066292,Embajadores
5899,27153703,Trafalgar
5900,27066758,Embajadores
5902,27066857,Embajadores
5903,27067158,Embajadores
5905,27157531,Guindalera
5907,27067372,Embajadores
5908,27163522,Chopera
5909,27067534,Embajadores
5911,27067662,Embajadores
5912,27178837,Palacio
5913,27077805,Embajadores
5914,27180274,Embajadores
5915,27417335,Justicia
5916,27187208,Puerta del Angel
5917,27418573,Universidad
5918,27420708,Acacias
5920,27426276,Justicia
5922,27199836,Justicia
5923,27426821,Portazgo
5924,27199898,Guindalera
5926,27427057,Justicia
5927,27213990,Chopera
5930,27214449,Sol
5932,27214598,Embajadores
5934,27216325,Embajadores
5935,27465016,Hispanoamérica
5937,27476688,Cortes
5938,27222028,Justicia
5939,27222094,Arapiles
5940,27222530,Sol
5941,27485790,Palacio
5944,27240417,Ciudad Jardín
5945,27492876,Embajadores
5947,27499063,Palacio
5948,27240605,Prosperidad
5950,27505469,Puerta del Angel
5956,27243080,Embajadores
5958,27534505,Embajadores
5959,27534567,Jerónimos
5960,27246464,Palacio
5961,27248509,Palos de Moguer
5963,27253931,Cortes
5964,27256915,Goya
5965,27545172,Palacio
5966,27257449,Vallehermoso
5967,27559425,Justicia
5969,27258733,Recoletos
5972,27565769,Apostol Santiago
5975,27273988,Lucero
5977,27589208,Gaztambide
5979,27281648,Palacio
5980,27590065,Ibiza
5981,27281907,Recoletos
5982,27592490,San Isidro
5983,27282086,Ciudad Jardín
5984,27594853,El Viso
5985,27596030,Cortes
5986,27298208,Estrella
5988,27299012,Palos de Moguer
5989,27299334,Palos de Moguer
5990,27299875,Palos de Moguer
5992,27300103,Palos de Moguer
5993,27301507,Lista
5994,27626630,Imperial
5996,27632789,Justicia
6001,27651310,Goya
6007,27321061,Justicia
6009,27322921,Chopera
6012,27743701,Palacio
6014,27745568,Palacio
6015,27354196,Valdefuentes
6016,27749295,Bellas Vistas
6020,27360200,Chopera
6024,27369694,Palomeras Bajas
6025,27754697,Embajadores
6026,27382564,Sol
6028,27386719,Embajadores
6029,27768396,Puerta del Angel
6035,27780116,Embajadores
6037,27400334,Portazgo
6038,27799271,San Isidro
6041,27945493,Embajadores
6042,27802050,Almagro
6043,27947672,Palacio
6044,27818871,Buenavista
6045,27819111,Palacio
6047,27819112,Palacio
6050,27974236,Embajadores
6051,27842969,Los Rosales
6054,27978869,Embajadores
6055,27844432,Justicia
6056,27979338,Cortes
6057,27851118,Embajadores
6058,27980291,Cortes
6060,27852952,Universidad
6062,27853368,Comillas
6065,27873155,Embajadores
6066,28003483,Cortes
6067,28027042,Fontarrón
6068,27876207,Embajadores
6069,27882493,Palacio
6070,28042269,Cortes
6071,27888194,Palos de Moguer
6072,28042547,Palacio
6073,28043670,Justicia
6075,27889441,Embajadores
6076,28047743,Universidad
6078,28049357,Almenara
6079,27889509,Embajadores
6081,27893584,Palacio
6083,28053152,Cortes
6086,28062308,Justicia
6087,27905285,Palacio
6088,27911462,Argüelles
6089,28073366,Comillas
6090,27925513,Palacio
6091,28097054,Embajadores
6092,27926204,Embajadores
6099,28114384,Berruguete
6100,28264183,Cortes
6102,28265740,Universidad
6103,28120654,Palacio
6104,28265991,Sol
6105,28120790,Universidad
6106,28267061,Universidad
6107,28269412,Justicia
6108,28120823,Palacio
6109,28121571,Palacio
6110,28276924,Rios Rosas
6112,28277572,Goya
6113,28130028,Palacio
6114,28130214,Palacio
6115,28130302,Lista
6116,28279702,Delicias
6117,28281711,Palacio
6118,28130390,Palacio
6120,28130815,Palacio
6121,28294421,Palacio
6122,28294427,Sol
6123,28141817,Palacio
6125,28295122,Palacio
6126,28295823,Palacio
6127,28296586,Palacio
6128,28145712,Adelfas
6129,28297360,Palacio
6131,28297452,Palacio
6132,28298754,Palacio
6133,28159325,Embajadores
6134,28167482,Sol
6135,28169958,Almagro
6137,28300557,Palacio
6139,28170391,Palacio
6140,28305959,Palacio
6141,28171624,Cortes
6142,28306152,Universidad
6147,28323311,Universidad
6148,28175961,Casa de Campo
6149,28324814,Embajadores
6150,28196328,Sol
6151,28202580,Sol
6152,28330061,Justicia
6153,28204467,Media Legua
6154,28331494,Justicia
6155,28212304,Hispanoamérica
6157,28214328,Universidad
6158,28335355,Comillas
6162,28341525,Embajadores
6167,28236700,Argüelles
6168,28364281,Goya
6169,28237035,Berruguete
6171,28237489,Casco Histórico de Barajas
6172,28378710,Justicia
6174,28238152,Cortes
6175,28239404,Embajadores
6176,28388357,Justicia
6177,28239777,Justicia
6180,28395067,Pacífico
6181,28242849,Embajadores
6182,28397360,Sol
6184,28243305,Embajadores
6188,28243613,Embajadores
6189,28423651,Palacio
6190,28243710,Embajadores
6194,28425385,Sol
6199,28425390,Sol
6201,28429613,Argüelles
6208,28246094,Universidad
6209,28449632,Palacio
6210,28249073,Universidad
6211,28624437,Moscardó
6212,28451053,Palacio
6213,28624466,Palacio
6214,28451687,Palacio
6215,28624896,Moscardó
6216,28624972,Palacio
6217,28625075,Moscardó
6220,28458353,Universidad
6222,28634833,Sol
6224,28649852,Palacio
6225,28472512,Rios Rosas
6226,28651083,Embajadores
6227,28476239,Universidad
6228,28478505,Cortes
6229,28651645,Legazpi
6232,28658453,Justicia
6233,28483456,Pacífico
6234,28666544,Jerónimos
6236,28678983,Sol
6237,28484900,Acacias
6238,28683485,Valdezarza
6239,28487493,Universidad
6243,28707165,Sol
6247,28500578,Argüelles
6248,28710478,Justicia
6249,28509430,Palacio
6251,28510478,Embajadores
6253,28747149,Concepción
6255,28514297,Embajadores
6256,28521901,Cortes
6257,28751331,Imperial
6258,28754959,Butarque
6259,28527302,Argüelles
6260,28528745,Pinar del Rey
6262,28530059,Puerta del Angel
6264,28773808,Recoletos
6267,28582649,Casco Histórico de Barajas
6269,28585107,Justicia
6270,28790449,Moscardó
6273,28595057,Universidad
6274,28793977,San Juan Bautista
6275,28597308,Almagro
6276,28794472,Comillas
6277,28606014,Casco Histórico de Vallecas
6278,28802147,Universidad
6279,28802938,Recoletos
6280,28606738,Pacífico
6281,28806048,Argüelles
6283,28610401,Sol
6284,28824832,Peñagrande
6285,28987676,Palacio
6286,28825896,Embajadores
6288,28997668,Universidad
6289,28832793,Aravaca
6291,28851510,Universidad
6292,29008799,Embajadores
6293,29010745,Universidad
6294,28854052,Universidad
6296,28855964,Universidad
6297,28862918,Prosperidad
6299,28866819,Justicia
6300,29017787,Embajadores
6301,28867452,Ventas
6302,29023627,Quintana
6303,28869035,Arapiles
6304,29025037,Ventas
6305,28874140,Castillejos
6311,29047105,Bellas Vistas
6312,28885050,Universidad
6314,28889883,Palos de Moguer
6317,28890516,Cortes
6318,28890582,Palos de Moguer
6320,28891626,Palos de Moguer
6321,28891765,Palos de Moguer
6323,28891855,Atocha
6324,28892011,Palos de Moguer
6325,29059024,Universidad
6327,29069146,Bellas Vistas
6328,29069877,Universidad
6329,28910849,Justicia
6330,29070421,Aravaca
6332,29074426,Embajadores
6334,28912936,Justicia
6338,28915349,Justicia
6339,28923267,Pinar del Rey
6340,29088926,Justicia
6343,29113938,Universidad
6344,28930415,Universidad
6345,28931449,Hispanoamérica
6346,29117007,Ventas
6347,28935790,Justicia
6348,29121517,Cortes
6349,28936623,Justicia
6350,29123141,Embajadores
6351,28936982,Sol
6353,28937774,Gaztambide
6354,29140374,Pueblo Nuevo
6355,28938326,Embajadores
6358,29143815,Universidad
6360,29149003,Palacio
6361,28947319,Palos de Moguer
6362,29149948,Sol
6365,29171091,Universidad
6366,28951585,San Diego
6367,29172802,Cuatro Caminos
6368,28951587,San Diego
6369,28952927,Bellas Vistas
6370,29172812,Embajadores
6371,28953654,Embajadores
6374,28959560,San Fermín
6375,28961403,Sol
6377,28969433,Rosas
6378,29184798,Concepción
6379,29192491,Justicia
6380,28973807,Palacio
6381,29197647,Pueblo Nuevo
6382,28977356,Cortes
6383,28980992,Embajadores
6384,29207481,Sol
6386,29210809,Embajadores
6387,29474792,Embajadores
6388,29214542,Sol
6389,29474954,Cortes
6393,29485547,Cuatro Caminos
6394,29244773,Embajadores
6395,29254249,Quintana
6396,29508127,Estrella
6397,29267640,Arapiles
6398,29510774,Embajadores
6401,29276955,Adelfas
6402,29526500,Apostol Santiago
6403,29280743,Pacífico
6405,29282759,Universidad
6407,29293910,Imperial
6410,29294412,Palacio
6414,29299683,Palacio
6415,29556070,Jerónimos
6417,29301608,Sol
6418,29559642,Embajadores
6419,29302584,Sol
6420,29559860,Embajadores
6421,29563151,Entrevías
6422,29306921,Cortes
6423,29582471,Guindalera
6424,29310279,Cortes
6426,29587386,Universidad
6427,29348826,Acacias
6428,29351219,Justicia
6430,29355841,Justicia
6431,29588907,Guindalera
6432,29357656,Gaztambide
6435,29364855,Palacio
6436,29369390,Cortes
6439,29613341,Sol
6442,29386807,Pinar del Rey
6444,29388403,Embajadores
6449,29624750,Palacio
6450,29401191,Los Rosales
6451,29625944,Palacio
6454,29643205,Pueblo Nuevo
6456,29409648,Embajadores
6457,29428186,Valverde
6458,29654757,Ibiza
6459,29655491,Bellas Vistas
6460,29434390,Estrella
6461,29669700,Palacio
6463,29674301,Chopera
6464,29451872,Lista
6465,29474108,Embajadores
6466,29675720,Justicia
6467,29474507,Embajadores
6468,29915515,Sol
6469,29675785,Palacio
6471,29675845,Cortes
6472,29677936,Prosperidad
6474,29681089,Cortes
6475,29936250,Opañel
6477,29938173,Valverde
6478,29693243,Palacio
6480,29941946,Puerta Bonita
6481,29698282,Justicia
6482,29724882,Palacio
6484,29728677,San Diego
6486,29953475,Palos de Moguer
6488,29759705,San Andrés
6491,29759741,San Andrés
6492,29759801,San Andrés
6494,29759850,San Andrés
6495,29975838,Sol
6496,29759929,San Andrés
6498,29775544,Argüelles
6499,29977886,Universidad
6501,29981080,Pacífico
6502,29783256,Sol
6503,29984434,Moscardó
6506,29792684,Palacio
6507,29797834,Entrevías
6508,30009082,Palacio
6510,30010428,Palacio
6511,30011385,Palacio
6512,29812405,Cortes
6513,30011887,Palacio
6514,29816673,Palacio
6515,30012017,Palacio
6516,30012130,Palacio
6517,29826501,Delicias
6519,30030814,Palacio
6520,29841889,Justicia
6521,30033132,Rios Rosas
6522,29842048,Bellas Vistas
6525,30034429,Pinar del Rey
6526,30035462,Puerta del Angel
6527,29849531,Castilla
6528,30045564,Sol
6529,29849737,Justicia
6530,30052740,Puerta del Angel
6532,29850257,Argüelles
6533,30060769,Numancia
6534,29867752,Embajadores
6535,30061571,Rios Rosas
6538,30064092,Universidad
6540,30075606,Rejas
6541,30078928,Casco Histórico de Vallecas
6542,30079802,Universidad
6543,29880199,Embajadores
6544,30080887,Universidad
6545,29881908,Embajadores
6546,30092570,Comillas
6551,29895967,Palacio
6552,29897998,Palacio
6553,29899013,Rejas
6554,30105282,Embajadores
6555,29907685,El Viso
6556,30106520,Embajadores
6558,30106610,Chopera
6559,29914832,Embajadores
6560,30117434,Hellín
6561,30228643,Universidad
6562,30118982,Universidad
6563,30122399,Casa de Campo
6564,30228986,Pacífico
6565,30124982,Palomeras Bajas
6568,30128837,Acacias
6569,30239951,Universidad
6570,30136935,Recoletos
6571,30136939,Recoletos
6572,30248658,Universidad
6573,30136973,Recoletos
6576,30261870,Cuatro Vientos
6577,30143422,Delicias
6578,30280603,La Paz
6579,30150966,Delicias
6580,30281700,Niño Jesús
6582,30288026,Aguilas
6583,30167647,Justicia
6584,30168080,Acacias
6585,30290075,Embajadores
6586,30168277,Recoletos
6587,30302761,Universidad
6588,30169782,Recoletos
6589,30170713,Arapiles
6591,30170853,Goya
6592,30313285,Rosas
6593,30171030,Recoletos
6594,30315199,Sol
6596,30172320,Lista
6597,30318781,Universidad
6598,30172899,Universidad
6600,30173634,Argüelles
6601,30174060,Cortes
6602,30322108,Acacias
6603,30174225,Universidad
6605,30174399,Castellana
6607,30338075,Sol
6608,30176023,Casco Histórico de Barajas
6610,30180641,Cármenes
6611,30350157,Pacífico
6612,30180656,Mirasierra
6613,30181411,Embajadores
6614,30358951,Argüelles
6615,30361510,Ciudad Universitaria
6616,30182496,Goya
6617,30361617,Cortes
6618,30370510,Universidad
6620,30371880,Sol
6621,30195185,Embajadores
6622,30371913,Chopera
6623,30196134,Almagro
6626,30199397,Ibiza
6628,30375580,Sol
6630,30200778,Embajadores
6631,30375972,Cuatro Caminos
6632,30202353,Rosas
6633,30386443,San Isidro
6634,30391110,Valdefuentes
6635,30203475,Embajadores
6636,30394827,San Isidro
6637,30396024,Pacífico
6638,30203911,Embajadores
6639,30211968,Universidad
6640,30417793,Cortes
6641,30585185,Castellana
6642,30585384,Goya
6643,30418183,Bellas Vistas
6644,30418856,Embajadores
6645,30589357,Acacias
6646,30590489,Cortes
6647,30421506,Embajadores
6648,30592997,Justicia
6650,30424489,Cortes
6651,30434405,Universidad
6652,30599921,Puerta del Angel
6655,30436265,Recoletos
6656,30660353,Palacio
6657,30437711,Trafalgar
6658,30672497,Goya
6659,30460578,Embajadores
6663,30463673,Embajadores
6667,30689478,Universidad
6668,30498116,Sol
6669,30700091,Sol
6671,30501823,Palacio
6672,30502982,Embajadores
6673,30707924,Goya
6674,30516576,Justicia
6675,30714597,Goya
6678,30519797,Sol
6679,30723034,Guindalera
6680,30520927,Palacio
6681,30529205,Palacio
6683,30531644,Prosperidad
6684,30730441,Valverde
6685,30531971,Palacio
6686,30734070,Palacio
6688,30734873,Ibiza
6689,30735321,Cortes
6691,30536211,Palacio
6692,30755714,San Pascual
6693,30756103,Gaztambide
6695,30536448,Argüelles
6696,30757850,Cortes
6697,30537790,Recoletos
6699,30761904,Universidad
6701,30761923,Palos de Moguer
6702,30551594,Cuatro Caminos
6703,30761941,Universidad
6704,30761960,Palos de Moguer
6706,30761981,Universidad
6708,30762068,Palacio
6709,30554500,Ventas
6710,30762108,Palos de Moguer
