id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,bathrooms,accommodates,bedrooms,host_is_superhost,beds,availability_30,monthly_occupancy,month,day,district_key,neighborhood_key,neighbourhood_group,median_price,how_expensive,predict
629527110528765460,40.43492,-3.6669,97,2,94,7.38,63,1.0,4,1.0,1.0,2.0,11,0.6333333333333333,6,5,3,51,Salamanca,120.0,16.0,107.35568654855278
630058141785462011,40.42589,-3.66708,75,1,39,3.17,292,1.0,2,1.0,0.0,1.0,10,0.6666666666666666,6,8,3,50,Salamanca,120.0,16.0,113.57767921379391
633045564886301360,40.41130828857422,-3.7050681114196777,58,10,3,0.27,346,2.0,1,,,1.0,11,0.6333333333333333,8,12,1,6,Centro,106.0,15.0,36.72534823283871
630116995220994090,40.410744,-3.702753,103,2,56,4.46,298,1.0,2,1.0,0.0,1.0,4,0.8666666666666667,5,28,1,6,Centro,106.0,15.0,97.20513534423516
630124844648968001,40.410744,-3.702753,90,2,57,4.44,306,1.0,2,1.0,0.0,1.0,12,0.6,5,31,1,6,Centro,106.0,15.0,106.5601665456329
633054167530647170,40.44133,-3.67179,122,1,6,0.56,353,1.0,2,1.0,0.0,2.0,28,0.06666666666666667,4,16,12,49,Chamartín,93.0,14.0,129.91757680557467
633114841489683133,40.4203,-3.69936,48,5,57,4.93,61,2.0,2,1.0,0.0,1.0,8,0.7333333333333333,5,30,1,5,Centro,106.0,15.0,50.00497927027455
633118014749919582,40.42161,-3.69765,50,5,52,4.5,57,2.0,2,1.0,0.0,1.0,4,0.8666666666666667,5,22,1,5,Centro,106.0,15.0,51.46208647071
630145585536941537,40.410744,-3.702753,109,2,59,4.66,309,1.0,2,1.0,0.0,1.0,15,0.5,6,7,1,6,Centro,106.0,15.0,108.93993582898308
633122446372856371,40.41965,-3.69752,48,5,53,4.58,64,2.0,2,1.0,0.0,1.0,11,0.6333333333333333,5,27,1,5,Centro,106.0,15.0,59.84887266335181
630172673295796640,40.404369,-3.660482,39,1,89,6.99,10,1.0,2,,,1.0,10,0.6666666666666666,5,28,14,82,Puente de Vallecas,50.0,5.0,36.7934613039664
633142226487880460,40.42222,-3.70797,167,2,51,4.2,317,2.0,7,2.0,0.0,5.0,7,0.7666666666666667,6,4,1,1,Centro,106.0,15.0,181.53548543886131
630221612705144503,40.40053,-3.69622,170,1,5,0.4,343,1.0,2,,0.0,1.0,8,0.7333333333333333,5,6,8,18,Arganzuela,81.0,12.0,102.30525074383084
630230149391243353,40.47795,-3.62933,89,2,23,1.83,110,1.0,4,1.0,1.0,3.0,4,0.8666666666666667,5,26,9,17,Hortaleza,71.0,9.0,91.97862107955036
630232803502092908,40.41864,-3.70093,124,1,24,1.99,323,1.0,3,,0.0,2.0,10,0.6666666666666666,4,14,1,2,Centro,106.0,15.0,126.40475022164708
633241866113160119,40.42456,-3.70491,90,1,17,1.46,0,1.0,2,1.0,0.0,2.0,0,1.0,5,31,1,1,Centro,106.0,15.0,98.86812801293738
633265250776187208,40.42445373535156,-3.713676929473877,60,1,76,6.03,258,1.0,1,,,1.0,0,1.0,6,7,2,3,Moncloa - Aravaca,74.0,10.0,35.07157534056557
630245775213595227,40.40866,-3.71101,107,2,15,1.22,83,1.0,2,1.0,1.0,1.0,23,0.23333333333333334,6,3,1,4,Centro,106.0,15.0,106.98985229841546
633346774518312078,40.353065,-3.694907,60,2,8,0.64,362,1.0,2,,,1.0,27,0.1,5,7,11,24,Villaverde,45.0,2.0,53.416553438165714
633350451324219125,40.429977,-3.696836,23,10,1,0.1,363,3.0,1,1.0,,1.0,28,0.06666666666666667,7,31,4,8,Chamberí,88.0,13.0,34.427954230310625
630263294231270001,40.41157150268555,-3.70754599571228,157,2,31,2.65,270,1.0,4,1.0,1.0,1.0,29,0.03333333333333333,5,18,1,6,Centro,106.0,15.0,145.65989569173473
633354403377026982,40.386162,-3.703804,50,2,2,0.16,89,1.0,2,,,1.0,29,0.03333333333333333,11,2,21,71,Usera,54.0,6.0,57.40330651381021
630336281757770822,40.40972,-3.69683,75,2,23,1.97,303,1.0,4,1.0,0.0,2.0,2,0.9333333333333333,5,22,1,6,Centro,106.0,15.0,106.19685832525148
633354662804937909,40.425095,-3.691769,80,3,59,4.69,226,1.0,2,,0.0,1.0,1,0.9666666666666667,6,1,1,5,Centro,106.0,15.0,74.60080154786878
630379857694633848,40.42271,-3.70091,71,1,56,4.77,106,1.0,4,2.0,0.0,2.0,0,1.0,5,25,1,1,Centro,106.0,15.0,123.58323936188845
630411264220003619,40.422932,-3.701453,207,4,16,1.36,351,1.0,4,1.0,1.0,2.0,16,0.4666666666666667,6,5,1,1,Centro,106.0,15.0,130.32368867335197
633384982500123072,40.42946,-3.67593,31,2,89,7.03,78,1.0,1,1.0,0.0,1.0,15,0.5,6,5,3,41,Salamanca,120.0,16.0,48.44203809661819
630462696689551816,40.40707,-3.681188,46,4,4,0.32,313,1.0,2,,,1.0,0,1.0,12,12,6,20,Retiro,88.0,13.0,48.900650266128416
633390265738828479,40.43027,-3.67625,31,2,87,6.87,47,1.0,1,1.0,0.0,2.0,9,0.7,6,4,3,41,Salamanca,120.0,16.0,42.40590323663234
633717557715350985,40.422703,-3.703098,98,3,15,1.21,111,1.0,2,1.0,0.0,1.0,1,0.9666666666666667,4,30,1,1,Centro,106.0,15.0,99.40603654385048
630519129792281091,40.42698,-3.67086,250,3,8,0.71,59,2.0,5,3.0,1.0,6.0,0,1.0,5,15,3,7,Salamanca,120.0,16.0,188.82716088583663
633724825961177129,40.42337,-3.66664,84,1,3,0.33,327,1.0,2,,0.0,2.0,17,0.43333333333333335,2,4,3,50,Salamanca,120.0,16.0,115.62173169603356
633758136181621269,40.41057334576576,-3.704289025401051,100,1,12,1.4,323,1.0,2,1.0,0.0,1.0,6,0.8,5,14,1,6,Centro,106.0,15.0,95.85102502584752
633763659113164989,40.41086134356303,-3.702707591197096,133,1,12,0.95,319,1.0,4,1.0,0.0,2.0,8,0.7333333333333333,5,16,1,6,Centro,106.0,15.0,127.86283948749217
630886295979642106,40.41292,-3.70114,173,1,28,2.42,330,2.0,6,2.0,0.0,3.0,6,0.8,6,6,1,6,Centro,106.0,15.0,195.6026230943324
633764133923435310,40.41896,-3.70776,97,2,90,7.28,48,1.0,3,1.0,0.0,1.0,2,0.9333333333333333,5,28,1,2,Centro,106.0,15.0,89.5784163027891
630913660507648640,40.47223,-3.64943,26,2,6,0.5,325,1.0,1,,,1.0,1,0.9666666666666667,10,2,9,22,Hortaleza,71.0,9.0,44.52483731466874
630930263164742872,40.420387,-3.706954,20,10,10,0.82,316,1.0,2,,,1.0,0,1.0,3,28,1,4,Centro,106.0,15.0,43.20133595210981
633765011112336449,40.41111,-3.70257,174,1,5,0.91,302,1.0,5,2.0,0.0,3.0,7,0.7666666666666667,5,6,1,6,Centro,106.0,15.0,161.24563826046122
630962773221847942,40.41130828857422,-3.7050681114196777,27,10,3,0.24,363,1.0,1,1.0,,1.0,28,0.06666666666666667,9,1,1,6,Centro,106.0,15.0,46.63052664444734
633787165914828087,40.43606,-3.68524,25,14,1,0.1,0,2.0,1,,,1.0,0,1.0,7,31,3,53,Salamanca,120.0,16.0,25.83320615139568
631036850293663213,40.39702,-3.60344,100,3,17,1.64,57,2.0,4,2.0,1.0,2.0,12,0.6,6,5,17,37,Vicálvaro,35.0,1.0,105.1370418183309
633816197266315900,40.4185,-3.67837,69,1,5,0.45,213,1.0,3,1.0,1.0,2.0,2,0.9333333333333333,3,13,6,12,Retiro,88.0,13.0,100.22392041928084
631045634041844879,40.42997741699219,-3.696835994720459,100,10,1,0.1,321,3.0,1,1.0,,1.0,0,1.0,8,26,4,8,Chamberí,88.0,13.0,58.18781873825198
633821802826175848,40.45405,-3.70198,121,1,2,0.18,265,2.0,8,3.0,0.0,4.0,0,1.0,7,10,10,39,Tetuán,79.0,11.0,165.87791626983895
631052773969575087,40.42093,-3.6988,130,14,4,0.52,364,1.0,4,2.0,0.0,4.0,29,0.03333333333333333,5,28,1,5,Centro,106.0,15.0,129.50129468555988
633845859284454094,40.41451,-3.69613,202,1,23,1.87,301,2.0,5,2.0,0.0,3.0,4,0.8666666666666667,5,22,1,19,Centro,106.0,15.0,194.70157112215452
633856164501141153,40.38792,-3.66892,10,1,6,0.54,14,1.0,3,,,1.0,0,1.0,5,23,14,28,Puente de Vallecas,50.0,5.0,33.48778719766442
631054802429245842,40.39078,-3.66185,25,1,10,0.79,259,1.0,1,,,1.0,0,1.0,1,23,14,72,Puente de Vallecas,50.0,5.0,27.380834681971677
631083763502270502,40.42754,-3.67341,98,1,27,2.14,290,1.0,2,1.0,1.0,,2,0.9333333333333333,5,8,3,7,Salamanca,120.0,16.0,122.75621493522524
633889248459660833,40.38885,-3.73812,76,2,23,1.99,268,1.0,4,,0.0,2.0,28,0.06666666666666667,6,4,18,92,Carabanchel,55.0,7.0,79.22000812429071
631177586601992453,40.386162,-3.703804,50,2,5,0.43,89,1.0,2,,,1.0,29,0.03333333333333333,10,23,21,71,Usera,54.0,6.0,64.80330069292678
633945357584994024,40.4704,-3.82373,120,2,16,1.51,109,1.0,4,2.0,1.0,4.0,13,0.5666666666666667,5,21,2,120,Moncloa - Aravaca,74.0,10.0,139.03221019896486
631192239066698872,40.39444,-3.72399,50,1,15,1.22,316,1.0,4,1.0,0.0,4.0,10,0.6666666666666666,6,5,18,59,Carabanchel,55.0,7.0,74.8158287034278
631515018201702713,40.41130828857422,-3.7050681114196777,66,30,2,0.19,99,2.0,1,1.0,,5.0,0,1.0,8,17,1,6,Centro,106.0,15.0,44.18925450753672
634009665791242986,40.42404,-3.69717,105,2,35,2.84,36,1.0,2,1.0,1.0,1.0,29,0.03333333333333333,6,5,1,5,Centro,106.0,15.0,129.87037778039263
634056960146998371,40.407528,-3.705735,99,2,10,0.91,132,1.0,5,2.0,0.0,3.0,0,1.0,5,21,1,6,Centro,106.0,15.0,124.94047057350151
631584509553932835,40.49396,-3.69107,78,2,69,6.41,15,1.0,6,3.0,1.0,3.0,1,0.9666666666666667,6,9,13,26,Fuencarral - El Pardo,50.0,5.0,69.48377951778319
631609193829655152,40.420567,-3.679344,78,1,37,2.98,353,2.0,2,,,1.0,18,0.4,6,3,6,12,Retiro,88.0,13.0,56.06058538715715
634064305965439161,40.42995026207042,-3.673262831048728,154,4,14,5.53,244,1.0,4,2.0,1.0,2.0,6,0.8,6,9,3,41,Salamanca,120.0,16.0,134.6644516268867
631699382927663450,40.43575,-3.68547,25,30,1,0.1,55,2.0,1,,,1.0,2,0.9333333333333333,7,31,3,53,Salamanca,120.0,16.0,29.609511829027408
634101468654519254,40.42058,-3.69862,82,2,26,2.11,62,1.0,2,1.0,0.0,1.0,4,0.8666666666666667,5,22,1,5,Centro,106.0,15.0,88.34207725627805
631756187605198592,40.496613,-3.654484,65,1,16,1.27,179,1.0,2,,,1.0,29,0.03333333333333333,6,6,9,17,Hortaleza,71.0,9.0,60.19955118400469
634103006835916784,40.38633,-3.74439,51,2,45,3.6,62,1.0,2,1.0,0.0,2.0,9,0.7,5,22,18,92,Carabanchel,55.0,7.0,68.21857614268059
634105175115187252,40.43376,-3.65832,66,1,1,0.7,365,1.0,1,,,1.0,30,0.0,4,29,5,9,Ciudad Lineal,54.0,6.0,55.3282020257176
631776805407466258,40.42187,-3.70114,99,1,22,1.76,301,1.0,2,,0.0,1.0,7,0.7666666666666667,5,27,1,1,Centro,106.0,15.0,104.58785981755084
631784243197131910,40.41242,-3.70625,127,3,45,4.03,241,1.0,2,1.0,1.0,1.0,7,0.7666666666666667,6,5,1,6,Centro,106.0,15.0,95.05516573785074
634152399216735054,40.42195892333984,-3.6757640838623047,68,10,2,0.17,313,2.0,1,1.0,,1.0,0,1.0,7,16,3,7,Salamanca,120.0,16.0,51.11872874315885
634170648931914946,40.42195892333984,-3.6757640838623047,64,10,1,0.08,344,2.0,1,1.0,,1.0,9,0.7,6,18,3,7,Salamanca,120.0,16.0,45.81879618674313
634437090474927818,40.39117,-3.66199,38,2,9,0.76,282,1.0,2,,,1.0,0,1.0,1,2,14,72,Puente de Vallecas,50.0,5.0,36.88948474751751
631806794796971194,40.50059,-3.67639,59,3,19,1.5,158,1.0,1,,,1.0,8,0.7333333333333333,5,10,13,26,Fuencarral - El Pardo,50.0,5.0,33.72971178817181
631851901078927281,40.41015,-3.70246,80,2,10,0.82,34,1.0,4,2.0,1.0,2.0,2,0.9333333333333333,6,4,1,6,Centro,106.0,15.0,106.2546323154204
634497524531505561,40.40974,-3.69551,87,2,32,2.55,310,1.0,2,1.0,0.0,1.0,5,0.8333333333333334,5,27,1,6,Centro,106.0,15.0,98.76485847824938
631929972860204900,40.40826,-3.74368,25,2,48,3.81,288,1.0,2,,,1.0,14,0.5333333333333333,5,21,19,65,Latina,45.0,2.0,37.104859492788
634502626191076926,40.397335,-3.70063,60,10,1,0.09,313,2.0,1,,,1.0,0,1.0,7,19,8,15,Arganzuela,81.0,12.0,37.58243670499137
632219019621602764,40.413700103759766,-3.706578969955444,17,30,3,0.26,215,2.0,1,1.0,,1.0,9,0.7,8,22,1,6,Centro,106.0,15.0,27.448458954541827
632248387266476550,40.42051,-3.70221,55,1,2,0.18,158,1.0,2,1.0,0.0,1.0,0,1.0,8,2,1,1,Centro,106.0,15.0,97.78421119505887
634520937059536992,40.40927,-3.69655,90,1,5,0.43,0,1.0,1,,,1.0,0,1.0,10,16,1,6,Centro,106.0,15.0,52.87047402792745
632264542721266601,40.40928,-3.70157,79,2,41,4.29,91,1.0,2,,,2.0,3,0.9,6,8,1,6,Centro,106.0,15.0,54.28564921154392
634606737005784800,40.43638,-3.66747,100,2,106,8.46,69,1.0,4,1.0,1.0,2.0,11,0.6333333333333333,6,2,3,51,Salamanca,120.0,16.0,105.16382356157784
632610460688993887,40.40175,-3.69391,116,1,41,4.07,115,1.0,3,1.0,1.0,1.0,20,0.3333333333333333,5,1,8,16,Arganzuela,81.0,12.0,104.29496846777852
634606968485363215,40.42526,-3.71383,193,3,44,3.68,144,2.0,4,2.0,0.0,2.0,29,0.03333333333333333,5,31,2,3,Moncloa - Aravaca,74.0,10.0,180.26037899362
634782690136883039,40.39895,-3.77421,32,5,21,1.68,72,1.0,1,,,1.0,13,0.5666666666666667,3,19,19,73,Latina,45.0,2.0,33.44175385438565
632982223438976848,40.43363952636719,-3.716499090194702,20,10,1,0.09,348,3.0,1,,,7.0,13,0.5666666666666667,7,7,4,43,Chamberí,88.0,13.0,34.37901902169743
635191029756418236,40.44613,-3.67018,147,1,25,2.88,345,1.0,3,2.0,1.0,2.0,10,0.6666666666666666,5,28,12,49,Chamartín,93.0,14.0,129.46980475249285
633019186800352588,40.38839,-3.72214,71,2,69,5.52,308,1.0,4,1.0,0.0,2.0,5,0.8333333333333334,5,28,18,42,Carabanchel,55.0,7.0,77.12182427913565
633034304631879424,40.41875,-3.70782,107,2,84,6.79,49,1.0,4,1.0,0.0,1.0,0,1.0,5,21,1,2,Centro,106.0,15.0,102.13309006556082
635240403779773062,40.40862,-3.70186,85,3,23,1.98,138,1.0,2,,0.0,1.0,23,0.23333333333333334,6,4,1,6,Centro,106.0,15.0,95.73682339045884
633037750677892588,40.41532,-3.70907,109,3,33,2.96,136,1.0,2,1.0,1.0,1.0,21,0.3,6,4,1,4,Centro,106.0,15.0,114.74963197103467
635272494680668488,40.413246,-3.695318,26,10,2,0.18,18,1.0,1,1.0,,1.0,18,0.4,8,19,1,19,Centro,106.0,15.0,39.4778225084959
636934280540573060,40.43496,-3.6637,60,1,6,0.5,348,1.0,1,,,1.0,24,0.2,4,23,3,51,Salamanca,120.0,16.0,56.6744025200606
635316473485313521,40.41227,-3.70545,111,3,21,2.51,263,1.0,4,1.0,0.0,1.0,4,0.8666666666666667,6,6,1,6,Centro,106.0,15.0,106.39311616581698
636961598388622182,40.38596,-3.725382,77,1,9,0.73,365,1.0,5,,,1.0,30,0.0,9,30,18,42,Carabanchel,55.0,7.0,72.53997230942126
635316520374858159,40.41248,-3.70316,101,3,6,0.5,343,1.0,4,1.0,0.0,1.0,11,0.6333333333333333,5,13,1,6,Centro,106.0,15.0,118.1463790770194
636970109397120899,40.4329,-3.66301,58,1,1,0.09,347,1.0,1,,,1.0,21,0.3,6,26,3,51,Salamanca,120.0,16.0,52.50139485154189
635323516101754882,40.41215,-3.6905,181,3,39,3.34,127,2.0,4,2.0,0.0,2.0,13,0.5666666666666667,6,4,6,52,Retiro,88.0,13.0,163.6042040083868
636975463616137028,40.42796,-3.70584,50,2,14,1.16,173,1.0,1,,,1.0,1,0.9666666666666667,6,4,1,1,Centro,106.0,15.0,42.62735885781339
635360884753743905,40.42188,-3.70251,98,4,14,1.24,108,1.0,2,1.0,0.0,1.0,0,1.0,5,16,1,1,Centro,106.0,15.0,99.0290884790863
635364040520403554,40.413616,-3.718561,95,2,90,7.28,251,1.0,4,2.0,0.0,3.0,6,0.8,6,7,8,54,Arganzuela,81.0,12.0,105.73095759033797
637188053009543813,40.384216,-3.673229,51,5,26,2.11,297,1.0,2,1.0,0.0,1.0,5,0.8333333333333334,5,29,14,103,Puente de Vallecas,50.0,5.0,63.20233042922205
637304814199031660,40.42063,-3.69993,91,3,4,0.33,54,2.0,4,,0.0,4.0,20,0.3333333333333333,1,2,1,5,Centro,106.0,15.0,91.96466974255117
635387206828725387,40.42761,-3.65804,150,2,53,4.24,333,2.0,8,2.0,1.0,4.0,13,0.5666666666666667,6,5,5,46,Ciudad Lineal,54.0,6.0,146.05082397368366
635474430007496679,40.34499,-3.69272,50,1,34,2.7,257,1.0,2,,,1.0,26,0.13333333333333333,6,2,11,87,Villaverde,45.0,2.0,48.54430588282512
637305118378981964,40.41903,-3.69904,75,3,4,0.33,187,1.0,3,,0.0,3.0,0,1.0,1,2,1,19,Centro,106.0,15.0,64.15659998398826
637310043874697350,40.414677,-3.705585,126,3,22,1.78,349,1.0,3,1.0,1.0,1.0,14,0.5333333333333333,5,30,1,2,Centro,106.0,15.0,108.25349367586092
635584625612116357,40.40743,-3.73243,35,3,3,0.25,0,1.0,1,,,1.0,0,1.0,7,15,19,57,Latina,45.0,2.0,32.71236226607632
637339368548656372,40.44927,-3.70143,86,2,3,0.32,322,1.0,4,2.0,0.0,3.0,8,0.7333333333333333,11,27,10,39,Tetuán,79.0,11.0,120.7720078336448
635590909376029247,40.408699,-3.7021,50,200,2,0.18,0,1.0,2,,,1.0,0,1.0,7,11,1,6,Centro,106.0,15.0,40.29224082544046
635810889152644543,40.38266,-3.77944,120,1,4,0.34,365,1.0,1,,,4.0,30,0.0,10,5,19,110,Latina,45.0,2.0,95.8867129067842
637484563474034903,40.43047332763672,-3.6923348903656006,58,5,1,0.09,349,3.0,1,1.0,,1.0,14,0.5333333333333333,7,30,4,10,Chamberí,88.0,13.0,43.40872833727997
635914945399424104,40.458462,-3.703336,15,30,2,0.19,100,2.0,1,1.0,,1.0,0,1.0,8,26,10,45,Tetuán,79.0,11.0,27.91436113992509
637545114512363738,40.414879,-3.707151,100,1,28,2.26,338,1.0,2,1.0,1.0,1.0,15,0.5,6,2,1,2,Centro,106.0,15.0,126.48915277107336
637591643426336922,40.39005,-3.66308,29,1,69,5.52,104,1.0,2,,,1.0,6,0.8,6,4,14,72,Puente de Vallecas,50.0,5.0,31.888738036587416
635941641208974119,40.458462,-3.703336,15,30,1,0.09,252,2.0,1,1.0,,1.0,0,1.0,7,29,10,45,Tetuán,79.0,11.0,22.89182353333784
635967333288955934,40.458462,-3.703336,15,30,1,0.1,282,2.0,1,1.0,,1.0,0,1.0,8,7,10,45,Tetuán,79.0,11.0,26.800668262915288
636008620621910498,40.43514,-3.7011,134,1,64,5.61,175,1.0,4,2.0,0.0,4.0,0,1.0,6,9,4,8,Chamberí,88.0,13.0,132.61964231513087
636053213162231341,40.402779,-3.704367,26,5,1,0.1,363,2.0,1,1.0,,1.0,28,0.06666666666666667,8,4,8,44,Arganzuela,81.0,12.0,35.16076871554837
637736843185956462,40.43042,-3.70295,46,3,55,4.5,64,1.0,1,,,1.0,11,0.6333333333333333,5,19,4,8,Chamberí,88.0,13.0,42.37860586995813
637808705321793489,40.39032,-3.73869,70,1,1,0.1,360,1.0,5,2.0,0.0,3.0,25,0.16666666666666666,8,24,18,92,Carabanchel,55.0,7.0,99.6238168908764
638056987826114197,40.39560317993164,-3.6942760944366455,21,10,1,0.09,344,2.0,1,1.0,,1.0,9,0.7,7,22,8,18,Arganzuela,81.0,12.0,32.976182362650526
638068055974326057,40.42762,-3.69383,113,5,18,1.49,358,1.0,4,1.0,0.0,1.0,23,0.23333333333333334,5,12,4,10,Chamberí,88.0,13.0,107.5429606008582
636153517801964933,40.34434,-3.69313,50,1,39,3.15,258,1.0,2,,,1.0,25,0.16666666666666666,6,4,11,34,Villaverde,45.0,2.0,44.59354216202503
636181836188375497,40.43445,-3.66875,95,2,94,7.56,60,1.0,4,1.0,1.0,2.0,10,0.6666666666666666,6,4,3,51,Salamanca,120.0,16.0,101.05973871257866
638077443981274436,40.4306,-3.67289,130,2,40,3.27,97,2.0,4,2.0,0.0,2.0,4,0.8666666666666667,5,5,3,41,Salamanca,120.0,16.0,152.40274815976952
638155845968420123,40.41578,-3.71056,266,2,20,1.65,336,1.0,4,1.0,1.0,2.0,20,0.3333333333333333,6,1,1,4,Centro,106.0,15.0,147.93747139819624
636200722545072464,40.43633,-3.66761,102,2,104,8.32,63,1.0,4,1.0,1.0,2.0,12,0.6,6,6,3,51,Salamanca,120.0,16.0,109.33114896537931
636208583944028999,40.43467,-3.66178,74,1,1,0.12,328,1.0,2,,,1.0,25,0.16666666666666666,10,8,3,51,Salamanca,120.0,16.0,84.90727106637532
638181181344991248,40.38217926025391,-3.791759014129639,25,2,23,1.9,183,1.0,1,,,1.0,8,0.7333333333333333,5,9,19,73,Latina,45.0,2.0,31.046453502257
636548259161498760,40.40798,-3.74204,24,2,40,3.24,293,1.0,2,,,2.0,19,0.36666666666666664,6,4,19,65,Latina,45.0,2.0,35.38274243766709
638184018668400807,40.411774,-3.670397,65,3,2,0.17,0,1.0,2,,,1.0,0,1.0,7,22,6,23,Retiro,88.0,13.0,53.36666589112956
636666972324005268,40.3848,-3.731,26,4,2,0.17,0,1.0,1,,1.0,1.0,0,1.0,7,9,18,101,Carabanchel,55.0,7.0,31.55322146310428
636671708573995381,40.42835,-3.67248,188,2,30,3.33,105,1.0,4,2.0,1.0,3.0,7,0.7666666666666667,6,5,3,7,Salamanca,120.0,16.0,142.5248669668687
638224521291759097,40.414818,-3.707497,100,3,9,0.74,347,1.0,2,1.0,1.0,1.0,12,0.6,5,30,1,2,Centro,106.0,15.0,103.85179769736528
636843674175391457,40.4736,-3.63962,35,1,13,1.04,252,1.0,2,,,1.0,0,1.0,7,5,9,22,Hortaleza,71.0,9.0,43.25154078932209
638249185665392162,40.42195892333984,-3.6757640838623047,64,30,1,0.1,69,2.0,1,1.0,,1.0,0,1.0,8,25,3,7,Salamanca,120.0,16.0,44.12408090829504
639946870777591409,40.45847,-3.69241,48,4,5,0.51,252,1.0,2,,,1.0,0,1.0,6,6,10,29,Tetuán,79.0,11.0,40.28261005637313
638258051187008764,40.4135,-3.71062,184,1,49,4.12,228,2.0,5,2.0,0.0,3.0,2,0.9333333333333333,5,26,1,4,Centro,106.0,15.0,178.88074577144968
639963102580100639,40.45665,-3.69085,44,4,2,0.19,0,1.0,2,,,1.0,0,1.0,12,31,10,29,Tetuán,79.0,11.0,40.559181149703065
639979695392158516,40.45698,-3.6909,60,4,3,0.26,42,1.0,2,,,1.0,7,0.7666666666666667,5,27,10,29,Tetuán,79.0,11.0,41.7711637339474
638272992436528404,40.41608,-3.71017,266,2,5,0.43,328,1.0,4,1.0,1.0,2.0,21,0.3,10,6,1,4,Centro,106.0,15.0,172.50519738802495
640223254798768251,40.41234,-3.70528,213,1,2,0.16,313,1.0,4,1.0,0.0,2.0,0,1.0,7,10,1,6,Centro,106.0,15.0,142.23610062382988
638358019965537432,40.4174284,-3.7055203,194,3,52,4.5,137,1.0,4,2.0,0.0,2.0,22,0.26666666666666666,6,1,1,2,Centro,106.0,15.0,154.35637749082616
638453425256277516,40.40933520593816,-3.70179873823324,77,3,55,6.68,1,1.0,4,1.0,0.0,2.0,1,0.9666666666666667,6,5,1,6,Centro,106.0,15.0,99.4168835945609
640239389768175442,40.43954,-3.61118,150,1,4,0.36,363,1.0,2,,,1.0,28,0.06666666666666667,4,30,15,88,San Blas - Canillejas,60.0,8.0,73.26105375673244
638705853485075881,40.41025,-3.70027,50,1,3,0.27,0,2.0,2,,,1.0,0,1.0,9,23,1,6,Centro,106.0,15.0,48.86229411574352
640268844465574518,40.48727,-3.66434,81,1,5,0.44,289,1.0,4,,0.0,2.0,11,0.6333333333333333,5,21,9,17,Hortaleza,71.0,9.0,94.89688577304771
640270517823100874,40.40784,-3.70268,98,1,12,0.97,322,1.0,4,2.0,0.0,2.0,0,1.0,5,5,1,6,Centro,106.0,15.0,139.13609255144422
638708155554411889,40.43243,-3.71066,85,30,1,0.71,342,1.0,3,3.0,0.0,3.0,7,0.7666666666666667,4,30,4,27,Chamberí,88.0,13.0,103.82239667508992
638737462916081292,40.42306,-3.6996,86,3,35,3.13,59,1.0,3,1.0,0.0,2.0,7,0.7666666666666667,5,18,1,5,Centro,106.0,15.0,100.52757638060284
640313039955874427,40.4330142,-3.6988647,201,1,70,5.98,204,2.0,8,3.0,0.0,4.0,2,0.9333333333333333,5,27,4,8,Chamberí,88.0,13.0,204.2382613752441
638794331096792112,40.42498,-3.703277,143,1,28,2.4,1,1.0,5,2.0,1.0,3.0,1,0.9666666666666667,6,3,1,1,Centro,106.0,15.0,128.66010083019114
640408077455880809,40.43014,-3.72142,219,1,61,5.13,281,2.0,8,4.0,0.0,4.0,7,0.7666666666666667,6,4,2,3,Moncloa - Aravaca,74.0,10.0,237.68832115861497
640408436399417980,40.43589,-3.67036,98,2,89,7.54,65,1.0,3,1.0,1.0,2.0,9,0.7,5,14,3,51,Salamanca,120.0,16.0,99.26824881323068
638814885359653505,40.39287185668945,-3.711414098739624,30,1,6,0.54,7,2.0,1,,,1.0,0,1.0,11,27,18,48,Carabanchel,55.0,7.0,52.58234086671827
640453396456879662,40.4158,-3.7084877,267,2,21,1.73,136,2.0,8,3.0,0.0,6.0,4,0.8666666666666667,5,30,1,2,Centro,106.0,15.0,213.8585527729208
638853995471551489,40.48666,-3.72425,99,5,4,0.37,27,2.0,4,2.0,0.0,4.0,0,1.0,2,3,13,105,Fuencarral - El Pardo,50.0,5.0,95.20261404046896
640480315896028550,40.43227,-3.66941,139,1,33,2.86,304,1.0,3,1.0,1.0,1.0,23,0.23333333333333334,6,6,3,51,Salamanca,120.0,16.0,131.61755334081923
638861469369761725,40.449318,-3.60608,56,1,48,4.25,325,1.0,1,,,1.0,20,0.3333333333333333,6,4,15,88,San Blas - Canillejas,60.0,8.0,33.45448161207783
640482453537456020,40.3973355,-3.700629699999999,21,10,1,0.1,346,2.0,1,1.0,,1.0,20,0.3333333333333333,8,13,8,15,Arganzuela,81.0,12.0,29.414979739647222
640483195516190364,40.42998,-3.6549,80,1,48,4.01,348,2.0,4,1.0,0.0,1.0,16,0.4666666666666667,5,22,5,46,Ciudad Lineal,54.0,6.0,112.81685642444506
640492002144950279,40.42035,-3.67564,50,1,52,5.57,350,1.0,2,,,1.0,19,0.36666666666666664,5,28,6,12,Retiro,88.0,13.0,58.82967209728731
638994669271357893,40.4023109947128,-3.748391469058145,43,3,1,1.0,106,1.0,2,,,1.0,23,0.23333333333333334,6,9,19,65,Latina,45.0,2.0,43.38312767759288
